1,2,3,4,5
0.002808667,0.00296259,0.003015292,0.003125548,0.002747858
0.002805565,0.002954069,0.003009643,0.003121152,0.002725669
0.002788916,0.002947206,0.003005172,0.003071877,0.002707938
0.002776176,0.002941532,0.002972078,0.00303479,0.002705558
0.002773657,0.002897589,0.00294882,0.003030515,0.002700076
0.002770845,0.002863383,0.002945311,0.002815057,0.002695502
0.002768364,0.002859553,0.002939511,0.002718479,0.002688816
0.002764705,0.00280692,0.002934956,0.002707371,0.002683256
0.002761675,0.002767031,0.002738657,0.002704849,0.002679682
0.002719487,0.002763061,0.002644318,0.002702886,0.002676671
0.002688374,0.00268031,0.002637507,0.002701315,0.002337539
0.002685174,0.002628127,0.002635046,0.00269864,0.002331391
0.002602309,0.002618929,0.002632964,0.002696535,0.002330362
0.00257967,0.002616113,0.002627576,0.002441936,0.002328835
0.002543322,0.002614074,0.002623204,0.002429619,0.002327557
0.002541206,0.002612149,0.002618723,0.002428062,0.002303961
0.002537199,0.002610135,0.002615026,0.002425294,0.002287315
0.002534441,0.002608246,0.002605296,0.002422994,0.002285658
0.002522121,0.00260605,0.002597448,0.002417317,0.002281295
0.002512722,0.002604103,0.002595547,0.002413059,0.002278635
0.002511143,0.002600677,0.002593734,0.002411636,0.002276627
0.002509072,0.00259778,0.00259176,0.002410493,0.002275505
0.002507355,0.002536074,0.002589955,0.002409525,0.002274679
0.002500007,0.002493282,0.002587616,0.002408521,0.002273813
0.002494084,0.00248954,0.002585603,0.002407547,0.002273006
0.002492585,0.002487012,0.002579409,0.002406507,0.002272052
0.002491165,0.002484861,0.002574312,0.002405508,0.002271209
0.002489598,0.002273395,0.002571676,0.002404264,0.002269607
0.002488183,0.002235741,0.002569491,0.002403102,0.002268239
0.002486225,0.002232618,0.002536973,0.002399419,0.002259666
0.00248456,0.002231472,0.002512335,0.002396047,0.002252428
0.002473794,0.002230571,0.002510049,0.00239489,0.002251544
0.002464939,0.002228868,0.002465077,0.002393959,0.002247787
0.002463578,0.002227518,0.002432344,0.002389298,0.002244558
0.002461412,0.002220028,0.002429702,0.002385344,0.002243782
0.002459586,0.0022143,0.002424652,0.002384554,0.00224303
0.002257516,0.002213492,0.002420451,0.002383432,0.002242236
0.002221416,0.002211882,0.002418957,0.002382544,0.002241492
0.002218382,0.002210555,0.002417631,0.002376922,0.002240621
0.002217175,0.002205971,0.002415116,0.002372139,0.002239847
0.002216285,0.002202071,0.002412974,0.002371368,0.002238447
0.002214271,0.002201327,0.002397324,0.002369572,0.002237246
0.002212793,0.002200539,0.002384668,0.002368115,0.002222775
0.002210729,0.002199819,0.002383251,0.002365957,0.002210812
0.002208963,0.002198865,0.002365253,0.002363936,0.00220966
0.002207762,0.002198032,0.002350762,0.002361515,0.002200564
0.002206732,0.002194283,0.002349273,0.002359503,0.002192832
0.002146791,0.002191035,0.002337269,0.002358518,0.002191982
0.002109005,0.002190332,0.002328834,0.002357553,0.002175683
0.002106009,0.002189625,0.002326294,0.002355657,0.002162289
0.002105466,0.002188927,0.002323922,0.002353875,0.002161075
0.002104855,0.002188213,0.002322227,0.002350258,0.002158801
0.002104314,0.002187524,0.00231827,0.002347194,0.002156838
0.002103233,0.002186782,0.002315111,0.002346486,0.002156106
0.002102297,0.002186094,0.00231365,0.002345594,0.002155463
0.002099275,0.002185218,0.002312564,0.002344885,0.002153906
0.002096633,0.002184448,0.002309398,0.002343371,0.002152556
0.002096139,0.002181956,0.002306778,0.002342151,0.0021512
0.002095578,0.002179791,0.002305229,0.002338937,0.002150026
0.002095073,0.002178949,0.002304068,0.002335952,0.002147857
0.002094271,0.002178219,0.00230009,0.002335022,0.002145969
0.002093575,0.002176094,0.002296972,0.00233429,0.002145259
0.001997737,0.002174276,0.00229533,0.002331413,0.002144634
0.001994953,0.002173304,0.00229418,0.002328996,0.002143081
0.001994557,0.002172458,0.002293247,0.002328283,0.002141731
0.001993831,0.002160364,0.002292371,0.002327493,0.002140526
0.001993223,0.00215016,0.002291354,0.002326807,0.002139482
0.001988111,0.00214915,0.002290447,0.002326003,0.002136025
0.00198421,0.002137093,0.00228886,0.002325347,0.002133013
0.001983753,0.002127119,0.002287505,0.002324404,0.002132458
0.001982239,0.002126141,0.002255507,0.002323668,0.00213182
0.001981034,0.002120725,0.002231289,0.002318815,0.002131249
0.001980455,0.002116005,0.002229203,0.002314681,0.002130285
0.001980067,0.002115384,0.002228161,0.002314023,0.00212945
0.001979641,0.002113681,0.002227258,0.002312302,0.002085144
0.00197927,0.002112191,0.002220036,0.002310899,0.002053559
0.001978222,0.002111295,0.002213896,0.002309668,0.002051091
0.001977302,0.002110528,0.002213105,0.00230849,0.00205066
0.001976792,0.002008186,0.002210789,0.002183878,0.002050138
0.001976348,0.002005939,0.002208792,0.002183303,0.002049676
0.001964626,0.002005374,0.002207766,0.00215607,0.002048614
0.001955213,0.002004936,0.002206891,0.002136055,0.002047685
0.001954117,0.002004553,0.002193786,0.002134014,0.002046521
0.001953517,0.002004068,0.00218298,0.002132634,0.002045501
0.001953016,0.002003648,0.002181913,0.002131851,0.002044645
0.001952674,0.002002389,0.002175363,0.002130542,0.002043899
0.001952337,0.002001294,0.002170176,0.002129411,0.002040439
0.001952031,0.002000777,0.002168788,0.002127698,0.002037393
0.001951585,0.002000321,0.002166807,0.002126429,0.00203696
0.001951196,0.001997852,0.002165196,0.002125959,0.002036172
0.001944035,0.00199566,0.00216377,0.002125462,0.002035485
0.001937828,0.001995283,0.002162676,0.002125111,0.00202984
0.001937262,0.001994814,0.002161749,0.002124473,0.002024966
0.001936124,0.001994396,0.00216096,0.002124012,0.002024405
0.001935118,0.001993216,0.002148735,0.002108141,0.002022405
0.001934786,0.001992171,0.002138944,0.002094312,0.002020853
0.001934493,0.001991616,0.002137695,0.002093056,0.002020066
0.00193398,0.001991138,0.002136534,0.002092533,0.00201924
0.001933533,0.001977355,0.002135655,0.002092171,0.002018516
0.001925676,0.001965971,0.002134807,0.002087543,0.002017947
0.001918893,0.001965011,0.002134107,0.002083507,0.002017511
0.001918273,0.001964538,0.002129041,0.002082962,0.002016777
0.001917598,0.001964122,0.002124836,0.002081507,0.002016147
0.001917077,0.001960809,0.002124024,0.002080142,0.002010668
0.001916282,0.001957862,0.002123345,0.002079331,0.002006272
0.001915631,0.001957493,0.002122761,0.002078871,0.002005274
0.001915266,0.001956388,0.002121289,0.002077553,0.00200451
0.001914954,0.001955408,0.002120022,0.002076476,0.002003853
0.001913396,0.001954963,0.002118901,0.002075684,0.002001169
0.001912028,0.001954578,0.00211793,0.002075285,0.001998922
0.001911751,0.001951994,0.002113975,0.002074632,0.001998381
0.001911473,0.001949719,0.002110592,0.002073944,0.00199797
0.001911216,0.001949391,0.002109995,0.002073561,0.001997596
0.001910889,0.0019488,0.002109332,0.002073061,0.001997118
0.001910602,0.001948289,0.002108763,0.002072791,0.0019967
0.001909688,0.001942859,0.002107077,0.002072325,0.001995203
0.00190888,0.001938093,0.00210562,0.002072079,0.001993881
0.001908557,0.001937601,0.002104874,0.002067565,0.001993486
0.001908271,0.00193434,0.002104224,0.002063839,0.001993126
0.001907414,0.00193168,0.002097954,0.002063415,0.001992617
0.001906652,0.001931119,0.002092554,0.002062865,0.001992172
0.001906306,0.001930801,0.002091908,0.002062246,0.001987294
0.001906004,0.001930504,0.002089775,0.002059322,0.001983011
0.001904117,0.001930148,0.002088033,0.002056525,0.001982552
0.001902437,0.001929828,0.002087276,0.00205613,0.001963711
0.001902183,0.001929123,0.002086724,0.002055805,0.001948483
0.001901784,0.001928499,0.00208613,0.002055428,0.001947256
0.001901436,0.001927592,0.002085615,0.002055103,0.00194694
0.001852774,0.001926798,0.002084399,0.002054734,0.001946643
0.001849851,0.001926364,0.00208335,0.002054402,0.001946301
0.001849556,0.001925981,0.002082119,0.002054034,0.001945993
0.001833015,0.001918091,0.002081043,0.002053667,0.001945484
0.001820944,0.001911227,0.002079811,0.002053278,0.001945039
0.001818908,0.001910615,0.002078748,0.00205272,0.001904695
0.001818534,0.001909917,0.002077601,0.002052166,0.001884958
0.001818325,0.00190931,0.002076616,0.001999159,0.001883418
0.001818147,0.001908689,0.002075041,0.001994894,0.001883181
0.001817837,0.001908141,0.002073732,0.00199447,0.001882825
0.00181757,0.001907116,0.002072826,0.00199425,0.001882514
0.001812795,0.001906225,0.002072171,0.001993938,0.001870606
0.001808646,0.001905903,0.002071173,0.001993758,0.001860595
0.001808263,0.001905619,0.002070359,0.001993375,0.001859777
0.001807737,0.001905128,0.00206801,0.001993133,0.001859546
0.001807381,0.001904696,0.002066037,0.001991281,0.001859335
0.001806911,0.001898114,0.002065116,0.001989419,0.001859072
0.001806502,0.001892506,0.002064401,0.001989102,0.00185884
0.001805584,0.001891927,0.002063208,0.001988929,0.001858189
0.001804865,0.001891267,0.002062299,0.001988277,0.001857613
0.001804552,0.001890708,0.002061057,0.001987814,0.001857303
0.001804307,0.001890149,0.002059966,0.001987612,0.001857032
0.00180413,0.001889658,0.002059242,0.001987303,0.001850755
0.001803889,0.001888547,0.002058608,0.001987129,0.0018453
0.001803682,0.001887594,0.001986644,0.001986453,0.001844825
0.001800255,0.001887293,0.001971212,0.001985962,0.001844444
0.001797378,0.001887039,0.001968907,0.001985764,0.001844111
0.001796966,0.001886749,0.001968365,0.001985462,0.001842098
0.001796711,0.001886486,0.001967931,0.001985286,0.001840318
0.001796537,0.001885994,0.001967568,0.001984552,0.001840083
0.001796334,0.001885559,0.001966232,0.001984004,0.001839505
0.001796157,0.00188329,0.001965068,0.001983814,0.001839006
0.001795389,0.001881289,0.001964698,0.001983511,0.001838648
0.001794707,0.001881025,0.001964375,0.001983327,0.001838358
0.001794551,0.001880237,0.001963932,0.001981891,0.001837278
0.001794398,0.001879546,0.001963539,0.001980722,0.001836415
0.001794246,0.001879219,0.00196058,0.001980532,0.001836065
0.001794094,0.001878929,0.001957958,0.001978622,0.001835739
0.001793942,0.001877264,0.001957617,0.001977025,0.001835502
0.001793791,0.001875772,0.001956805,0.00197681,0.001835219
0.001793638,0.001875531,0.001956085,0.001949045,0.001834978
0.001793488,0.001875208,0.001955366,0.00193566,0.001832735
0.001793334,0.001874922,0.001954749,0.001934659,0.00183084
0.001793184,0.001873189,0.001953778,0.001934462,0.001830493
0.001793025,0.001871635,0.001952939,0.001934304,0.001830254
0.001792876,0.001871397,0.001952365,0.001934093,0.00183005
0.001792695,0.001871045,0.001951931,0.001933916,0.001829495
0.001792533,0.001870734,0.001950779,0.001933495,0.001829006
0.001792156,0.00186108,0.001949864,0.001933117,0.001828711
0.001791822,0.001852816,0.001949279,0.001932589,0.001828459
0.001791449,0.001852111,0.001948802,0.001932104,0.001824497
0.001791121,0.001851821,0.00194841,0.001931774,0.001821284
0.001790755,0.001851586,0.001948098,0.001931501,0.001820615
0.00179043,0.001850961,0.001947517,0.001930226,0.001820009
0.001790031,0.001850419,0.001947017,0.001928977,0.001819512
0.00178968,0.001850052,0.001944126,0.001928757,0.001819165
0.001789387,0.00184974,0.001941648,0.001928619,0.001818907
0.001789128,0.001845736,0.00194125,0.001928277,0.001818701
0.001787819,0.00184229,0.001940818,0.001928013,0.001818519
0.001786646,0.001841843,0.001940442,0.001927424,0.001818154
0.00178649,0.001841599,0.001937904,0.001926811,0.001817832
0.00178611,0.00184139,0.001935751,0.001926206,0.00181692
0.001785774,0.001840993,0.001935351,0.00192577,0.001816107
0.001785468,0.001840648,0.001934991,0.00192565,0.001815935
0.001785197,0.001838784,0.00193467,0.00192534,0.00181576
0.001784404,0.001837118,0.001933748,0.001925151,0.001815592
0.001783694,0.001836894,0.00193293,0.001924694,0.001815411
0.001783553,0.001836448,0.001932523,0.001924163,0.001815243
0.0017834,0.001836059,0.001932172,0.001917871,0.001815032
0.001783259,0.00183515,0.001927766,0.00191267,0.001814845
0.001783079,0.001834404,0.001923991,0.001912169,0.001814303
0.001782921,0.001834095,0.001923547,0.001912061,0.001813822
0.001782397,0.001833882,0.001922691,0.001910693,0.001813582
0.001781931,0.001833656,0.001922009,0.001909598,0.001813371
0.001781763,0.001833452,0.001921572,0.001909449,0.001810941
0.001781611,0.001833099,0.001921257,0.001908681,0.001808768
0.001781289,0.001832787,0.0019207,0.001907871,0.00180854
0.001781002,0.00182688,0.001920228,0.001907606,0.001780229
0.001780488,0.001821785,0.001918491,0.001907463,0.001774445
0.001780031,0.001821334,0.001917122,0.001907131,0.001773972
0.001779863,0.001820981,0.00191664,0.001906734,0.001773816
0.001779712,0.001820684,0.001915856,0.001902357,0.001773675
0.001779375,0.001818667,0.001915215,0.001898353,0.001773423
0.001779075,0.001816893,0.001914619,0.001897997,0.0017732
0.001778671,0.001816606,0.001914108,0.001897198,0.001770854
0.001778312,0.001816422,0.001913083,0.001896538,0.001768756
0.001778081,0.001816238,0.001912241,0.001896416,0.001768549
0.001777877,0.001816059,0.001911803,0.001896108,0.001763713
0.00175174,0.001815872,0.001911482,0.001895863,0.001759464
0.001748778,0.001815697,0.001911176,0.001895482,0.001759106
0.001748517,0.001815499,0.00191091,0.00189512,0.001758925
0.001748241,0.001815321,0.001910354,0.001894578,0.001758767
0.001747995,0.001815059,0.00190987,0.001894134,0.001756724
0.001747629,0.001814833,0.001908749,0.00189393,0.001754904
0.001747305,0.001810275,0.001907748,0.001893752,0.001754718
0.001747137,0.001806308,0.001907473,0.001893556,0.00175217
0.001746989,0.001805947,0.001907224,0.001893347,0.001750024
0.001744981,0.001805495,0.001906888,0.001892848,0.00174972
0.001743178,0.001805093,0.001906599,0.001892366,0.001749535
0.001743,0.001804725,0.001905103,0.001892132,0.00174939
0.001738607,0.001804405,0.00190378,0.001891952,0.001748736
0.001734857,0.00180368,0.001903537,0.00188977,0.001748203
0.001734479,0.00180303,0.001903245,0.001887781,0.001748078
0.001734263,0.001802847,0.001902989,0.001887562,0.00174796
0.001734105,0.001802682,0.001902476,0.001887236,0.001747838
0.001733985,0.001802455,0.001902031,0.001886919,0.001747722
