x,y,t,u,v
4.53535,-1.91837,0.1,1.11147,0.08238
4.60606,-1.91837,0.1,0.98224,0.05344
4.67677,-1.91837,0.1,1.20541,0.13355
4.74747,-1.91837,0.1,1.03607,0.09114
4.81818,-1.91837,0.1,0.9072,0.06064
4.88889,-1.91837,0.1,1.10535,0.13114
4.9596,-1.91837,0.1,1.17809,0.16196
5.0303,-1.91837,0.1,1.10345,0.14626
5.10101,-1.91837,0.1,1.13603,0.16316
5.17172,-1.91837,0.1,0.95775,0.11379
5.24242,-1.91837,0.1,0.99654,0.13117
5.31313,-1.91837,0.1,0.93085,0.11537
5.38384,-1.91837,0.1,0.97707,0.13366
5.45455,-1.91837,0.1,0.88558,0.1085
5.52525,-1.91837,0.1,0.71163,0.057
5.59596,-1.91837,0.1,1.04398,0.16224
5.66667,-1.91837,0.1,0.93027,0.12821
5.73737,-1.91837,0.1,0.70007,0.05737
5.80808,-1.91837,0.1,1.06689,0.17151
5.87879,-1.91837,0.1,0.81161,0.09172
5.94949,-1.91837,0.1,0.97508,0.14154
6.0202,-1.91837,0.1,1.08803,0.17498
6.09091,-1.91837,0.1,0.97178,0.13666
6.16162,-1.91837,0.1,1.14514,0.18781
6.23232,-1.91837,0.1,0.71053,0.04943
6.30303,-1.91837,0.1,0.99705,0.13463
6.37374,-1.91837,0.1,0.79431,0.06717
6.44444,-1.91837,0.1,0.75382,0.04958
6.51515,-1.91837,0.1,0.79957,0.05819
6.58586,-1.91837,0.1,0.84123,0.06495
6.65657,-1.91837,0.1,0.90133,0.07683
6.72727,-1.91837,0.1,0.67632,-0.00051
6.79798,-1.91837,0.1,1.0425,0.1053
6.86869,-1.91837,0.1,0.95971,0.07098
6.93939,-1.91837,0.1,0.5959,-0.05126
7.0101,-1.91837,0.1,1.13582,0.10688
7.08081,-1.91837,0.1,1.20603,0.11857
7.15152,-1.91837,0.1,1.07472,0.06715
7.22222,-1.91837,0.1,0.82853,-0.02022
7.29293,-1.91837,0.1,0.66696,-0.08157
7.36364,-1.91837,0.1,1.04788,0.02551
7.43434,-1.91837,0.1,0.78558,-0.06754
7.50505,-1.91837,0.1,1.07785,0.01172
7.57576,-1.91837,0.1,0.89644,-0.05638
7.64646,-1.91837,0.1,1.03622,-0.02485
7.71717,-1.91837,0.1,0.9275,-0.07088
7.78788,-1.91837,0.1,0.99432,-0.06261
7.85859,-1.91837,0.1,0.87434,-0.11269
7.92929,-1.91837,0.1,1.19967,-0.02443
1.07071,-1.83673,0.1,1.14945,0.02258
1.14141,-1.83673,0.1,1.19396,0.04363
1.21212,-1.83673,0.1,1.4547,0.13144
1.28283,-1.83673,0.1,0.86818,-0.0446
1.35354,-1.83673,0.1,0.87574,-0.03654
1.42424,-1.83673,0.1,1.27164,0.09152
1.49495,-1.83673,0.1,0.87974,-0.02598
1.56566,-1.83673,0.1,1.43283,0.14944
1.63636,-1.83673,0.1,1.00216,0.01824
1.70707,-1.83673,0.1,0.93515,-0.00084
1.77778,-1.83673,0.1,1.40819,0.14702
1.84848,-1.83673,0.1,1.3221,0.1201
1.91919,-1.83673,0.1,1.38549,0.13879
1.9899,-1.83673,0.1,1.20694,0.08129
2.06061,-1.83673,0.1,0.88421,-0.02197
2.13131,-1.83673,0.1,1.37771,0.12764
2.20202,-1.83673,0.1,0.98248,0.00018
2.27273,-1.83673,0.1,1.17198,0.05362
2.34343,-1.83673,0.1,1.19598,0.0549
2.41414,-1.83673,0.1,0.99684,-0.01378
2.48485,-1.83673,0.1,1.13502,0.02193
2.55556,-1.83673,0.1,1.1914,0.03172
2.62626,-1.83673,0.1,1.09543,-0.0061
2.69697,-1.83673,0.1,0.83343,-0.09568
2.76768,-1.83673,0.1,1.0889,-0.02447
2.83838,-1.83673,0.1,1.27905,0.02661
2.90909,-1.83673,0.1,0.9223,-0.092
2.9798,-1.83673,0.1,1.02763,-0.06652
3.05051,-1.83673,0.1,0.98459,-0.0865
3.12121,-1.83673,0.1,1.40417,0.03812
3.19192,-1.83673,0.1,1.20237,-0.0294
3.26263,-1.83673,0.1,1.16495,-0.04473
3.33333,-1.83673,0.1,0.96388,-0.10956
3.40404,-1.83673,0.1,1.20975,-0.03413
3.47475,-1.83673,0.1,1.00222,-0.09812
3.54545,-1.83673,0.1,1.13935,-0.0534
3.61616,-1.83673,0.1,1.02904,-0.08398
3.68687,-1.83673,0.1,1.27376,-0.00259
3.75758,-1.83673,0.1,1.26387,0.00113
3.82828,-1.83673,0.1,1.12981,-0.0323
3.89899,-1.83673,0.1,1.24412,0.01279
3.9697,-1.83673,0.1,0.98087,-0.05832
4.0404,-1.83673,0.1,0.91225,-0.06791
4.11111,-1.83673,0.1,1.26061,0.05277
4.18182,-1.83673,0.1,1.21158,0.05056
4.25253,-1.83673,0.1,1.29428,0.08973
4.32323,-1.83673,0.1,1.60555,0.20006
4.39394,-1.83673,0.1,1.34284,0.13193
4.46465,-1.83673,0.1,1.0037,0.03983
4.53535,-1.83673,0.1,1.36207,0.16418
4.60606,-1.83673,0.1,0.9174,0.0385
4.67677,-1.83673,0.1,1.06271,0.09549
4.74747,-1.83673,0.1,1.12454,0.12591
4.81818,-1.83673,0.1,1.43505,0.23294
4.88889,-1.83673,0.1,0.98341,0.10226
4.9596,-1.83673,0.1,0.95845,0.10338
5.0303,-1.83673,0.1,1.07867,0.1488
5.10101,-1.83673,0.1,0.96639,0.12114
5.17172,-1.83673,0.1,1.27723,0.22419
5.24242,-1.83673,0.1,0.86981,0.10318
5.31313,-1.83673,0.1,0.84681,0.10089
5.38384,-1.83673,0.1,0.96353,0.14128
5.45455,-1.83673,0.1,0.94197,0.13797
5.52525,-1.83673,0.1,1.36762,0.27295
5.59596,-1.83673,0.1,1.18104,0.21694
5.66667,-1.83673,0.1,1.01587,0.16695
5.73737,-1.83673,0.1,0.76981,0.09116
5.80808,-1.83673,0.1,1.13184,0.20379
5.87879,-1.83673,0.1,0.79068,0.09727
5.94949,-1.83673,0.1,0.68332,0.0628
6.0202,-1.83673,0.1,1.16515,0.21086
6.09091,-1.83673,0.1,0.99958,0.15712
6.16162,-1.83673,0.1,1.0993,0.18528
6.23232,-1.83673,0.1,0.98259,0.14555
6.30303,-1.83673,0.1,1.07104,0.16904
6.37374,-1.83673,0.1,0.79213,0.07774
6.44444,-1.83673,0.1,0.71562,0.04875
6.51515,-1.83673,0.1,1.01665,0.13648
6.58586,-1.83673,0.1,0.74287,0.04492
6.65657,-1.83673,0.1,0.75678,0.04216
6.72727,-1.83673,0.1,0.79271,0.04558
6.79798,-1.83673,0.1,0.87206,0.06188
6.86869,-1.83673,0.1,0.80009,0.03055
6.93939,-1.83673,0.1,0.61187,-0.03748
7.0101,-1.83673,0.1,0.73908,-0.00801
7.08081,-1.83673,0.1,0.4515,-0.10793
7.15152,-1.83673,0.1,0.96016,0.03926
7.22222,-1.83673,0.1,0.55714,-0.0972
7.29293,-1.83673,0.1,0.64437,-0.08164
7.36364,-1.83673,0.1,0.85056,-0.02933
7.43434,-1.83673,0.1,0.70727,-0.08587
7.50505,-1.83673,0.1,1.1173,0.02919
7.57576,-1.83673,0.1,0.60861,-0.1418
7.64646,-1.83673,0.1,0.89116,-0.06737
7.71717,-1.83673,0.1,0.83968,-0.0973
7.78788,-1.83673,0.1,0.6419,-0.17316
7.85859,-1.83673,0.1,0.95228,-0.09137
7.92929,-1.83673,0.1,0.83522,-0.14253
1.07071,-1.7551,0.1,1.27264,0.06427
1.14141,-1.7551,0.1,1.27633,0.07355
1.21212,-1.7551,0.1,1.51087,0.15409
1.28283,-1.7551,0.1,1.35555,0.11292
1.35354,-1.7551,0.1,1.04182,0.02183
1.42424,-1.7551,0.1,1.05755,0.03242
1.49495,-1.7551,0.1,1.29028,0.10963
1.56566,-1.7551,0.1,1.20234,0.08627
1.63636,-1.7551,0.1,1.19147,0.08586
1.70707,-1.7551,0.1,0.77782,-0.0408
1.77778,-1.7551,0.1,1.05616,0.04658
1.84848,-1.7551,0.1,0.92024,0.00422
1.91919,-1.7551,0.1,1.09596,0.05754
1.9899,-1.7551,0.1,1.02131,0.03203
2.06061,-1.7551,0.1,1.19645,0.08306
2.13131,-1.7551,0.1,1.08452,0.0439
2.20202,-1.7551,0.1,1.16441,0.06329
2.27273,-1.7551,0.1,0.93575,-0.01409
2.34343,-1.7551,0.1,0.84734,-0.04872
2.41414,-1.7551,0.1,0.94196,-0.02717
2.48485,-1.7551,0.1,1.01234,-0.0138
2.55556,-1.7551,0.1,1.08451,-0.00043
2.62626,-1.7551,0.1,1.4246,0.09588
2.69697,-1.7551,0.1,1.01451,-0.04121
2.76768,-1.7551,0.1,0.85511,-0.10044
2.83838,-1.7551,0.1,0.97078,-0.07406
2.90909,-1.7551,0.1,0.95691,-0.08763
2.9798,-1.7551,0.1,1.13516,-0.04097
3.05051,-1.7551,0.1,0.78123,-0.15901
3.12121,-1.7551,0.1,1.07992,-0.0733
3.19192,-1.7551,0.1,1.10786,-0.07068
3.26263,-1.7551,0.1,1.13331,-0.06741
3.33333,-1.7551,0.1,0.99646,-0.11314
3.40404,-1.7551,0.1,1.0734,-0.09079
3.47475,-1.7551,0.1,0.87263,-0.15304
3.54545,-1.7551,0.1,1.05187,-0.09524
3.61616,-1.7551,0.1,1.0544,-0.09055
3.68687,-1.7551,0.1,1.23736,-0.02791
3.75758,-1.7551,0.1,0.96434,-0.10513
3.82828,-1.7551,0.1,1.32068,0.01494
3.89899,-1.7551,0.1,1.45562,0.06779
3.9697,-1.7551,0.1,0.82028,-0.11748
4.0404,-1.7551,0.1,1.27232,0.03638
4.11111,-1.7551,0.1,1.3191,0.06523
4.18182,-1.7551,0.1,1.08289,0.0066
4.25253,-1.7551,0.1,1.12437,0.03471
4.32323,-1.7551,0.1,1.16857,0.06389
4.39394,-1.7551,0.1,1.13414,0.06847
4.46465,-1.7551,0.1,1.126,0.08091
4.53535,-1.7551,0.1,0.87292,0.01674
4.60606,-1.7551,0.1,1.37273,0.18592
4.67677,-1.7551,0.1,1.35039,0.19216
4.74747,-1.7551,0.1,1.00013,0.09562
4.81818,-1.7551,0.1,0.87217,0.06725
4.88889,-1.7551,0.1,1.21823,0.18532
4.9596,-1.7551,0.1,1.00967,0.13007
5.0303,-1.7551,0.1,1.12699,0.17516
5.10101,-1.7551,0.1,1.03231,0.15342
5.17172,-1.7551,0.1,1.20213,0.213
5.24242,-1.7551,0.1,1.19087,0.21541
5.31313,-1.7551,0.1,0.92387,0.13749
5.38384,-1.7551,0.1,0.794,0.10137
5.45455,-1.7551,0.1,0.7466,0.09012
5.52525,-1.7551,0.1,1.12939,0.21184
5.59596,-1.7551,0.1,0.79488,0.10988
5.66667,-1.7551,0.1,0.90647,0.14591
5.73737,-1.7551,0.1,0.87962,0.13825
5.80808,-1.7551,0.1,0.96678,0.1654
5.87879,-1.7551,0.1,0.61794,0.05639
5.94949,-1.7551,0.1,0.98971,0.17075
6.0202,-1.7551,0.1,1.0401,0.18468
6.09091,-1.7551,0.1,0.95223,0.15501
6.16162,-1.7551,0.1,0.87107,0.12679
6.23232,-1.7551,0.1,0.93534,0.14322
6.30303,-1.7551,0.1,0.9807,0.15319
6.37374,-1.7551,0.1,0.40222,-0.03139
6.44444,-1.7551,0.1,1.24368,0.22475
6.51515,-1.7551,0.1,0.95438,0.12877
6.58586,-1.7551,0.1,0.75948,0.06149
6.65657,-1.7551,0.1,0.79931,0.0665
6.72727,-1.7551,0.1,0.95153,0.10579
6.79798,-1.7551,0.1,0.83558,0.06108
6.86869,-1.7551,0.1,0.4856,-0.05697
6.93939,-1.7551,0.1,1.21608,0.16021
7.0101,-1.7551,0.1,0.82023,0.02681
7.08081,-1.7551,0.1,1.01887,0.07773
7.15152,-1.7551,0.1,0.7071,-0.03037
7.22222,-1.7551,0.1,1.10401,0.08141
7.29293,-1.7551,0.1,0.8764,-0.0013
7.36364,-1.7551,0.1,0.93223,0.00363
7.43434,-1.7551,0.1,0.63381,-0.10222
7.50505,-1.7551,0.1,1.03945,0.01
7.57576,-1.7551,0.1,0.94744,-0.0333
7.64646,-1.7551,0.1,1.06076,-0.01362
7.71717,-1.7551,0.1,0.71899,-0.13605
7.78788,-1.7551,0.1,0.7521,-0.14236
7.85859,-1.7551,0.1,1.26074,-0.00109
7.92929,-1.7551,0.1,0.66579,-0.20282
1.07071,-1.67347,0.1,1.11771,0.02007
1.14141,-1.67347,0.1,1.34008,0.09834
1.21212,-1.67347,0.1,1.14629,0.04675
1.28283,-1.67347,0.1,1.2258,0.07949
1.35354,-1.67347,0.1,1.041,0.02936
1.42424,-1.67347,0.1,1.17055,0.07615
1.49495,-1.67347,0.1,0.8602,-0.01485
1.56566,-1.67347,0.1,1.38374,0.15232
1.63636,-1.67347,0.1,1.05522,0.05349
1.70707,-1.67347,0.1,0.94483,0.02148
1.77778,-1.67347,0.1,1.1777,0.09487
1.84848,-1.67347,0.1,0.96627,0.02897
1.91919,-1.67347,0.1,0.80097,-0.02391
1.9899,-1.67347,0.1,0.79091,-0.02971
2.06061,-1.67347,0.1,1.15049,0.07817
2.13131,-1.67347,0.1,0.9909,0.0234
2.20202,-1.67347,0.1,0.99022,0.01697
2.27273,-1.67347,0.1,1.20364,0.07602
2.34343,-1.67347,0.1,0.80439,-0.05634
2.41414,-1.67347,0.1,0.87375,-0.04395
2.48485,-1.67347,0.1,0.93538,-0.03474
2.55556,-1.67347,0.1,1.02236,-0.01816
2.62626,-1.67347,0.1,1.00013,-0.03608
2.69697,-1.67347,0.1,0.95997,-0.05988
2.76768,-1.67347,0.1,1.00565,-0.05707
2.83838,-1.67347,0.1,1.0042,-0.06888
2.90909,-1.67347,0.1,0.90235,-0.11157
2.9798,-1.67347,0.1,0.89512,-0.1243
3.05051,-1.67347,0.1,1.10133,-0.06992
3.12121,-1.67347,0.1,0.90375,-0.1401
3.19192,-1.67347,0.1,0.86879,-0.15836
3.26263,-1.67347,0.1,1.03432,-0.11277
3.33333,-1.67347,0.1,1.07622,-0.104
3.40404,-1.67347,0.1,1.52457,0.03304
3.47475,-1.67347,0.1,1.00682,-0.12811
3.54545,-1.67347,0.1,1.31698,-0.02973
3.61616,-1.67347,0.1,1.29517,-0.03235
3.68687,-1.67347,0.1,0.95974,-0.13022
3.75758,-1.67347,0.1,1.32361,-0.00857
3.82828,-1.67347,0.1,0.98169,-0.10428
3.89899,-1.67347,0.1,0.72465,-0.17177
3.9697,-1.67347,0.1,1.31762,0.02656
4.0404,-1.67347,0.1,0.89729,-0.08881
4.11111,-1.67347,0.1,1.29603,0.05143
4.18182,-1.67347,0.1,1.09207,0.00509
4.25253,-1.67347,0.1,1.51132,0.15276
4.32323,-1.67347,0.1,1.40133,0.13603
4.39394,-1.67347,0.1,1.12234,0.06667
4.46465,-1.67347,0.1,1.07297,0.06812
4.53535,-1.67347,0.1,0.96995,0.05239
4.60606,-1.67347,0.1,1.09932,0.10796
4.67677,-1.67347,0.1,1.11758,0.12809
4.74747,-1.67347,0.1,1.0911,0.13342
4.81818,-1.67347,0.1,1.17285,0.17123
4.88889,-1.67347,0.1,1.23627,0.20227
4.9596,-1.67347,0.1,1.18246,0.19581
5.0303,-1.67347,0.1,0.96946,0.13877
5.10101,-1.67347,0.1,0.83548,0.10525
5.17172,-1.67347,0.1,1.32613,0.26487
5.24242,-1.67347,0.1,0.94416,0.15229
5.31313,-1.67347,0.1,0.9381,0.15563
5.38384,-1.67347,0.1,0.94912,0.16341
5.45455,-1.67347,0.1,0.69919,0.08926
5.52525,-1.67347,0.1,0.93238,0.16449
5.59596,-1.67347,0.1,0.92016,0.16271
5.66667,-1.67347,0.1,1.10615,0.22181
5.73737,-1.67347,0.1,1.10875,0.22326
5.80808,-1.67347,0.1,0.97271,0.18096
5.87879,-1.67347,0.1,1.12854,0.22875
5.94949,-1.67347,0.1,1.01148,0.1911
6.0202,-1.67347,0.1,0.9371,0.1661
6.09091,-1.67347,0.1,0.9586,0.17031
6.16162,-1.67347,0.1,0.88545,0.14454
6.23232,-1.67347,0.1,0.83904,0.12648
6.30303,-1.67347,0.1,0.85243,0.12634
6.37374,-1.67347,0.1,0.68869,0.07053
6.44444,-1.67347,0.1,0.9329,0.14089
6.51515,-1.67347,0.1,0.69545,0.06083
6.58586,-1.67347,0.1,1.01695,0.15384
6.65657,-1.67347,0.1,0.81301,0.08286
6.72727,-1.67347,0.1,0.85922,0.08897
6.79798,-1.67347,0.1,0.93196,0.10267
6.86869,-1.67347,0.1,0.95214,0.0994
6.93939,-1.67347,0.1,0.548,-0.0363
7.0101,-1.67347,0.1,0.78715,0.02745
7.08081,-1.67347,0.1,0.97707,0.0754
7.15152,-1.67347,0.1,0.50876,-0.08162
7.22222,-1.67347,0.1,0.87925,0.02139
7.29293,-1.67347,0.1,0.40094,-0.14011
7.36364,-1.67347,0.1,0.62034,-0.0856
7.43434,-1.67347,0.1,0.81034,-0.04144
7.50505,-1.67347,0.1,0.5068,-0.15184
7.57576,-1.67347,0.1,0.6305,-0.13063
7.64646,-1.67347,0.1,0.54816,-0.17444
7.71717,-1.67347,0.1,1.11587,-0.01692
7.78788,-1.67347,0.1,0.85772,-0.11617
7.85859,-1.67347,0.1,0.94014,-0.1094
7.92929,-1.67347,0.1,0.80941,-0.16867
1.07071,-1.59184,0.1,1.08786,0.0153
1.14141,-1.59184,0.1,0.85373,-0.04716
1.21212,-1.59184,0.1,1.08378,0.03413
1.28283,-1.59184,0.1,0.9906,0.01432
1.35354,-1.59184,0.1,1.27217,0.11009
1.42424,-1.59184,0.1,1.31311,0.13012
1.49495,-1.59184,0.1,1.36126,0.15127
1.56566,-1.59184,0.1,1.24026,0.11885
1.63636,-1.59184,0.1,0.9687,0.03831
1.70707,-1.59184,0.1,0.86499,0.00866
1.77778,-1.59184,0.1,1.19281,0.11163
1.84848,-1.59184,0.1,1.1088,0.08532
1.91919,-1.59184,0.1,0.71721,-0.03804
1.9899,-1.59184,0.1,1.08981,0.0747
2.06061,-1.59184,0.1,1.164,0.09325
2.13131,-1.59184,0.1,1.02086,0.04291
2.20202,-1.59184,0.1,0.97071,0.02016
2.27273,-1.59184,0.1,0.85372,-0.02459
2.34343,-1.59184,0.1,0.7351,-0.07098
2.41414,-1.59184,0.1,1.13647,0.04322
2.48485,-1.59184,0.1,0.93623,-0.0305
2.55556,-1.59184,0.1,0.9505,-0.03828
2.62626,-1.59184,0.1,1.30616,0.05943
2.69697,-1.59184,0.1,1.12181,-0.01096
2.76768,-1.59184,0.1,1.0712,-0.04024
2.83838,-1.59184,0.1,1.03739,-0.064
2.90909,-1.59184,0.1,1.29412,0.00272
2.9798,-1.59184,0.1,1.34062,0.00468
3.05051,-1.59184,0.1,1.21077,-0.04742
3.12121,-1.59184,0.1,1.16192,-0.07312
3.19192,-1.59184,0.1,0.69547,-0.22701
3.26263,-1.59184,0.1,1.10955,-0.10571
3.33333,-1.59184,0.1,1.08008,-0.12019
3.40404,-1.59184,0.1,1.13701,-0.10572
3.47475,-1.59184,0.1,1.3062,-0.05385
3.54545,-1.59184,0.1,0.66074,-0.25269
3.61616,-1.59184,0.1,1.06646,-0.12218
3.68687,-1.59184,0.1,1.23196,-0.0637
3.75758,-1.59184,0.1,1.11289,-0.09112
3.82828,-1.59184,0.1,0.95381,-0.12859
3.89899,-1.59184,0.1,1.37428,0.01623
3.9697,-1.59184,0.1,1.27539,0.00152
4.0404,-1.59184,0.1,1.05628,-0.04904
4.11111,-1.59184,0.1,1.29011,0.04237
4.18182,-1.59184,0.1,1.38149,0.09027
4.25253,-1.59184,0.1,1.23272,0.06396
4.32323,-1.59184,0.1,1.37134,0.12692
4.39394,-1.59184,0.1,1.23519,0.1042
4.46465,-1.59184,0.1,1.14199,0.09428
4.53535,-1.59184,0.1,0.99507,0.06652
4.60606,-1.59184,0.1,1.17698,0.14031
4.67677,-1.59184,0.1,1.21533,0.16819
4.74747,-1.59184,0.1,1.32499,0.21701
4.81818,-1.59184,0.1,1.13349,0.17094
4.88889,-1.59184,0.1,1.22255,0.2108
4.9596,-1.59184,0.1,0.95292,0.13792
5.0303,-1.59184,0.1,0.97144,0.15336
5.10101,-1.59184,0.1,1.07807,0.19499
5.17172,-1.59184,0.1,0.89431,0.14526
5.24242,-1.59184,0.1,1.2173,0.25197
5.31313,-1.59184,0.1,1.13941,0.23309
5.38384,-1.59184,0.1,1.09289,0.22303
5.45455,-1.59184,0.1,1.0904,0.22579
5.52525,-1.59184,0.1,1.37973,0.3184
5.59596,-1.59184,0.1,0.91963,0.17737
5.66667,-1.59184,0.1,0.59588,0.07795
5.73737,-1.59184,0.1,1.01518,0.20882
5.80808,-1.59184,0.1,0.95843,0.19107
5.87879,-1.59184,0.1,0.86295,0.16066
5.94949,-1.59184,0.1,0.76873,0.13002
6.0202,-1.59184,0.1,0.85463,0.15474
6.09091,-1.59184,0.1,0.95532,0.18348
6.16162,-1.59184,0.1,0.82178,0.13881
6.23232,-1.59184,0.1,1.33534,0.29469
6.30303,-1.59184,0.1,0.71911,0.09875
6.37374,-1.59184,0.1,0.73935,0.09998
6.44444,-1.59184,0.1,0.46107,0.00782
6.51515,-1.59184,0.1,0.90829,0.14047
6.58586,-1.59184,0.1,0.49181,0.00393
6.65657,-1.59184,0.1,0.74855,0.07597
6.72727,-1.59184,0.1,0.78764,0.07971
6.79798,-1.59184,0.1,0.70171,0.0439
6.86869,-1.59184,0.1,1.13416,0.16862
6.93939,-1.59184,0.1,0.9931,0.11457
7.0101,-1.59184,0.1,1.0446,0.1198
7.08081,-1.59184,0.1,0.64258,-0.01647
7.15152,-1.59184,0.1,0.99826,0.08203
7.22222,-1.59184,0.1,0.87996,0.03204
7.29293,-1.59184,0.1,0.92602,0.03218
7.36364,-1.59184,0.1,0.97083,0.03029
7.43434,-1.59184,0.1,0.62299,-0.09531
7.50505,-1.59184,0.1,0.71279,-0.08639
7.57576,-1.59184,0.1,0.94902,-0.03321
7.64646,-1.59184,0.1,0.32382,-0.2486
7.71717,-1.59184,0.1,1.08194,-0.03444
7.78788,-1.59184,0.1,0.91993,-0.1063
7.85859,-1.59184,0.1,0.82395,-0.15688
7.92929,-1.59184,0.1,0.88447,-0.15819
1.07071,-1.5102,0.1,0.9768,-0.01409
1.14141,-1.5102,0.1,1.09084,0.03297
1.21212,-1.5102,0.1,1.34238,0.12225
1.28283,-1.5102,0.1,1.36792,0.14044
1.35354,-1.5102,0.1,1.6084,0.2247
1.42424,-1.5102,0.1,1.0993,0.07479
1.49495,-1.5102,0.1,0.98237,0.04563
1.56566,-1.5102,0.1,0.9961,0.05583
1.63636,-1.5102,0.1,0.89322,0.02821
1.70707,-1.5102,0.1,1.04978,0.07985
1.77778,-1.5102,0.1,1.12035,0.10316
1.84848,-1.5102,0.1,1.03358,0.07597
1.91919,-1.5102,0.1,1.22547,0.13373
1.9899,-1.5102,0.1,0.97579,0.05263
2.06061,-1.5102,0.1,0.94573,0.03818
2.13131,-1.5102,0.1,0.89507,0.01576
2.20202,-1.5102,0.1,0.69866,-0.05346
2.27273,-1.5102,0.1,0.7042,-0.06135
2.34343,-1.5102,0.1,0.76939,-0.05201
2.41414,-1.5102,0.1,1.21207,0.07344
2.48485,-1.5102,0.1,1.13767,0.03713
2.55556,-1.5102,0.1,1.22424,0.04995
2.62626,-1.5102,0.1,0.73998,-0.11541
2.69697,-1.5102,0.1,0.62968,-0.16495
2.76768,-1.5102,0.1,0.8709,-0.10557
2.83838,-1.5102,0.1,1.02903,-0.07201
2.90909,-1.5102,0.1,1.09693,-0.06623
2.9798,-1.5102,0.1,1.20716,-0.04667
3.05051,-1.5102,0.1,1.08308,-0.09901
3.12121,-1.5102,0.1,1.36,-0.02525
3.19192,-1.5102,0.1,1.023,-0.14089
3.26263,-1.5102,0.1,0.91606,-0.18303
3.33333,-1.5102,0.1,0.79603,-0.22697
3.40404,-1.5102,0.1,0.95694,-0.18107
3.47475,-1.5102,0.1,1.17894,-0.1134
3.54545,-1.5102,0.1,0.99438,-0.16922
3.61616,-1.5102,0.1,1.34051,-0.05707
3.68687,-1.5102,0.1,1.44317,-0.01754
3.75758,-1.5102,0.1,0.7794,-0.21327
3.82828,-1.5102,0.1,1.37463,-0.01489
3.89899,-1.5102,0.1,0.82877,-0.16853
3.9697,-1.5102,0.1,1.3129,0.00016
4.0404,-1.5102,0.1,1.46768,0.06832
4.11111,-1.5102,0.1,1.26312,0.02621
4.18182,-1.5102,0.1,1.02256,-0.02629
4.25253,-1.5102,0.1,1.14544,0.03467
4.32323,-1.5102,0.1,1.19922,0.07401
4.39394,-1.5102,0.1,1.20651,0.09834
4.46465,-1.5102,0.1,1.19383,0.11586
4.53535,-1.5102,0.1,1.19953,0.13789
4.60606,-1.5102,0.1,1.24533,0.17119
4.67677,-1.5102,0.1,0.97625,0.10511
4.74747,-1.5102,0.1,1.1355,0.17067
4.81818,-1.5102,0.1,1.43682,0.27884
4.88889,-1.5102,0.1,1.07948,0.18077
4.9596,-1.5102,0.1,1.05326,0.18417
5.0303,-1.5102,0.1,1.31119,0.27448
5.10101,-1.5102,0.1,0.64204,0.07531
5.17172,-1.5102,0.1,1.2989,0.28704
5.24242,-1.5102,0.1,0.95799,0.18749
5.31313,-1.5102,0.1,1.08623,0.2327
5.38384,-1.5102,0.1,1.05963,0.22879
