x,y,t,u,v
2.62626,-1.83673,0.1,1.06161,-0.01661
2.69697,-1.83673,0.1,0.93221,-0.06497
2.76768,-1.83673,0.1,1.0621,-0.0328
2.83838,-1.83673,0.1,1.15987,-0.01043
2.90909,-1.83673,0.1,0.9847,-0.0726
2.9798,-1.83673,0.1,1.04107,-0.06234
3.05051,-1.83673,0.1,1.02369,-0.07435
3.12121,-1.83673,0.1,1.23802,-0.01353
3.19192,-1.83673,0.1,1.14196,-0.04818
3.26263,-1.83673,0.1,1.12834,-0.05611
3.33333,-1.83673,0.1,1.03306,-0.08806
3.40404,-1.83673,0.1,1.1613,-0.04919
3.47475,-1.83673,0.1,1.06281,-0.07929
3.54545,-1.83673,0.1,1.13649,-0.05429
3.61616,-1.83673,0.1,1.08617,-0.06622
3.68687,-1.83673,0.1,1.21298,-0.02148
3.75758,-1.83673,0.1,1.21206,-0.01497
3.82828,-1.83673,0.1,1.14853,-0.02649
3.89899,-1.83673,0.1,1.20854,0.00173
3.9697,-1.83673,0.1,1.07909,-0.0278
4.0404,-1.83673,0.1,1.04624,-0.02626
4.11111,-1.83673,0.1,1.22113,0.0405
4.18182,-1.83673,0.1,1.19661,0.0459
4.25253,-1.83673,0.1,1.23722,0.07199
4.32323,-1.83673,0.1,1.39142,0.1335
4.39394,-1.83673,0.1,1.25798,0.10555
4.46465,-1.83673,0.1,1.08572,0.06533
4.53535,-1.83673,0.1,1.26171,0.13298
4.60606,-1.83673,0.1,1.03564,0.07525
4.67677,-1.83673,0.1,1.10418,0.10838
4.74747,-1.83673,0.1,1.13067,0.12781
4.81818,-1.83673,0.1,1.2811,0.18509
4.88889,-1.83673,0.1,1.05032,0.12306
4.9596,-1.83673,0.1,1.03271,0.12646
5.0303,-1.83673,0.1,1.08752,0.15155
5.10101,-1.83673,0.1,1.02601,0.13967
5.17172,-1.83673,0.1,1.176,0.19273
5.24242,-1.83673,0.1,0.96684,0.13334
5.31313,-1.83673,0.1,0.94991,0.13293
5.38384,-1.83673,0.1,1.00286,0.15351
5.45455,-1.83673,0.1,0.98671,0.15188
5.52525,-1.83673,0.1,1.19425,0.21906
5.59596,-1.83673,0.1,1.09573,0.19043
5.66667,-1.83673,0.1,1.008,0.1645
5.73737,-1.83673,0.1,0.87992,0.12539
5.80808,-1.83673,0.1,1.05597,0.18021
5.87879,-1.83673,0.1,0.88055,0.1252
5.94949,-1.83673,0.1,0.82212,0.10594
6.0202,-1.83673,0.1,1.0584,0.17768
6.09091,-1.83673,0.1,0.9711,0.14827
6.16162,-1.83673,0.1,1.01656,0.15956
6.23232,-1.83673,0.1,0.95395,0.13665
6.30303,-1.83673,0.1,0.99405,0.14511
6.37374,-1.83673,0.1,0.85063,0.09592
6.44444,-1.83673,0.1,0.80855,0.07763
6.51515,-1.83673,0.1,0.95541,0.11745
6.58586,-1.83673,0.1,0.81505,0.06736
6.65657,-1.83673,0.1,0.81874,0.06142
6.72727,-1.83673,0.1,0.83364,0.05831
6.79798,-1.83673,0.1,0.87049,0.06139
6.86869,-1.83673,0.1,0.8319,0.04044
6.93939,-1.83673,0.1,0.73541,0.00092
7.0101,-1.83673,0.1,0.79691,0.00997
7.08081,-1.83673,0.1,0.65128,-0.04583
7.15152,-1.83673,0.1,0.90398,0.0218
7.22222,-1.83673,0.1,0.70109,-0.05246
7.29293,-1.83673,0.1,0.7436,-0.0508
7.36364,-1.83673,0.1,0.84587,-0.03079
7.43434,-1.83673,0.1,0.77372,-0.06521
7.50505,-1.83673,0.1,0.97866,-0.0139
7.57576,-1.83673,0.1,0.72478,-0.1057
7.64646,-1.83673,0.1,0.86716,-0.07483
7.71717,-1.83673,0.1,0.84321,-0.0962
7.78788,-1.83673,0.1,0.74685,-0.14053
7.85859,-1.83673,0.1,0.90526,-0.10599
7.92929,-1.83673,0.1,0.85064,-0.13774
1.07071,-1.7551,0.1,1.20329,0.04271
1.14141,-1.7551,0.1,1.20234,0.05055
1.21212,-1.7551,0.1,1.3165,0.09367
1.28283,-1.7551,0.1,1.23546,0.0756
1.35354,-1.7551,0.1,1.07499,0.03214
1.42424,-1.7551,0.1,1.07906,0.0391
1.49495,-1.7551,0.1,1.19147,0.07892
1.56566,-1.7551,0.1,1.14346,0.06797
1.63636,-1.7551,0.1,1.13395,0.06798
1.70707,-1.7551,0.1,0.9231,0.00436
1.77778,-1.7551,0.1,1.05834,0.04726
1.84848,-1.7551,0.1,0.98655,0.02483
1.91919,-1.7551,0.1,1.07081,0.04973
1.9899,-1.7551,0.1,1.03013,0.03477
2.06061,-1.7551,0.1,1.11467,0.05764
2.13131,-1.7551,0.1,1.05602,0.03504
2.20202,-1.7551,0.1,1.09376,0.04133
2.27273,-1.7551,0.1,0.97766,-0.00107
2.34343,-1.7551,0.1,0.9322,-0.02234
2.41414,-1.7551,0.1,0.97881,-0.01572
2.48485,-1.7551,0.1,1.01387,-0.01333
2.55556,-1.7551,0.1,1.05044,-0.01102
2.62626,-1.7551,0.1,1.2216,0.03279
2.69697,-1.7551,0.1,1.01831,-0.04003
2.76768,-1.7551,0.1,0.941,-0.07374
2.83838,-1.7551,0.1,1.00187,-0.0644
2.90909,-1.7551,0.1,0.99857,-0.07469
2.9798,-1.7551,0.1,1.09189,-0.05441
3.05051,-1.7551,0.1,0.91967,-0.11598
3.12121,-1.7551,0.1,1.07423,-0.07506
3.19192,-1.7551,0.1,1.09379,-0.07505
3.26263,-1.7551,0.1,1.11244,-0.07389
3.33333,-1.7551,0.1,1.05013,-0.09646
3.40404,-1.7551,0.1,1.09478,-0.08415
3.47475,-1.7551,0.1,1.00058,-0.11326
3.54545,-1.7551,0.1,1.09619,-0.08146
3.61616,-1.7551,0.1,1.10318,-0.07539
3.68687,-1.7551,0.1,1.19998,-0.03953
3.75758,-1.7551,0.1,1.06822,-0.07284
3.82828,-1.7551,0.1,1.25049,-0.00687
3.89899,-1.7551,0.1,1.32134,0.02605
3.9697,-1.7551,0.1,1.00627,-0.05967
4.0404,-1.7551,0.1,1.23402,0.02448
4.11111,-1.7551,0.1,1.25828,0.04632
4.18182,-1.7551,0.1,1.14017,0.02441
4.25253,-1.7551,0.1,1.16007,0.04581
4.32323,-1.7551,0.1,1.18051,0.0676
4.39394,-1.7551,0.1,1.1609,0.07679
4.46465,-1.7551,0.1,1.15376,0.08954
4.53535,-1.7551,0.1,1.02351,0.06355
4.60606,-1.7551,0.1,1.26919,0.15374
4.67677,-1.7551,0.1,1.25338,0.16201
4.74747,-1.7551,0.1,1.07321,0.11833
4.81818,-1.7551,0.1,1.00393,0.10821
4.88889,-1.7551,0.1,1.17141,0.17077
4.9596,-1.7551,0.1,1.0614,0.14615
5.0303,-1.7551,0.1,1.11424,0.1712
5.10101,-1.7551,0.1,1.061,0.16234
5.17172,-1.7551,0.1,1.13999,0.19369
5.24242,-1.7551,0.1,1.12845,0.19601
5.31313,-1.7551,0.1,0.98907,0.15775
5.38384,-1.7551,0.1,0.91829,0.14001
5.45455,-1.7551,0.1,0.88883,0.13433
5.52525,-1.7551,0.1,1.07455,0.19479
5.59596,-1.7551,0.1,0.9017,0.14309
5.66667,-1.7551,0.1,0.95201,0.16006
5.73737,-1.7551,0.1,0.9332,0.1549
5.80808,-1.7551,0.1,0.97151,0.16687
5.87879,-1.7551,0.1,0.79192,0.11047
5.94949,-1.7551,0.1,0.97274,0.16548
6.0202,-1.7551,0.1,0.99303,0.17005
6.09091,-1.7551,0.1,0.94429,0.15255
6.16162,-1.7551,0.1,0.899,0.13548
6.23232,-1.7551,0.1,0.92659,0.1405
6.30303,-1.7551,0.1,0.94485,0.14204
6.37374,-1.7551,0.1,0.65134,0.04604
6.44444,-1.7551,0.1,1.06794,0.17012
6.51515,-1.7551,0.1,0.91933,0.11788
6.58586,-1.7551,0.1,0.8181,0.07971
6.65657,-1.7551,0.1,0.83444,0.07742
6.72727,-1.7551,0.1,0.90717,0.09201
6.79798,-1.7551,0.1,0.84601,0.06433
6.86869,-1.7551,0.1,0.66806,-0.00026
6.93939,-1.7551,0.1,1.03058,0.10255
7.0101,-1.7551,0.1,0.83017,0.0299
7.08081,-1.7551,0.1,0.92721,0.04924
7.15152,-1.7551,0.1,0.76928,-0.01105
7.22222,-1.7551,0.1,0.96597,0.03851
7.29293,-1.7551,0.1,0.85067,-0.0093
7.36364,-1.7551,0.1,0.87752,-0.01337
7.43434,-1.7551,0.1,0.72773,-0.07303
7.50505,-1.7551,0.1,0.93063,-0.02382
7.57576,-1.7551,0.1,0.88546,-0.05257
7.64646,-1.7551,0.1,0.94379,-0.04998
7.71717,-1.7551,0.1,0.77542,-0.11851
7.78788,-1.7551,0.1,0.79532,-0.12893
7.85859,-1.7551,0.1,1.05373,-0.06544
7.92929,-1.7551,0.1,0.76104,-0.17322
1.07071,-1.67347,0.1,1.12992,0.02386
1.14141,-1.67347,0.1,1.23793,0.06659
1.21212,-1.67347,0.1,1.13751,0.04402
1.28283,-1.67347,0.1,1.17342,0.06321
1.35354,-1.67347,0.1,1.07689,0.04052
1.42424,-1.67347,0.1,1.1373,0.06582
1.49495,-1.67347,0.1,0.97759,0.02163
1.56566,-1.67347,0.1,1.23475,0.10601
1.63636,-1.67347,0.1,1.06583,0.05679
1.70707,-1.67347,0.1,1.00594,0.04048
1.77778,-1.67347,0.1,1.11782,0.07626
1.84848,-1.67347,0.1,1.00767,0.04184
1.91919,-1.67347,0.1,0.92086,0.01335
1.9899,-1.67347,0.1,0.91191,0.0079
2.06061,-1.67347,0.1,1.08816,0.0588
2.13131,-1.67347,0.1,1.00524,0.02786
2.20202,-1.67347,0.1,1.00223,0.02071
2.27273,-1.67347,0.1,1.1068,0.04592
2.34343,-1.67347,0.1,0.90563,-0.02487
2.41414,-1.67347,0.1,0.9394,-0.02355
2.48485,-1.67347,0.1,0.96996,-0.02399
2.55556,-1.67347,0.1,1.01389,-0.0208
2.62626,-1.67347,0.1,1.00392,-0.0349
2.69697,-1.67347,0.1,0.98575,-0.05186
2.76768,-1.67347,0.1,1.01119,-0.05535
2.83838,-1.67347,0.1,1.01384,-0.06589
2.90909,-1.67347,0.1,0.96701,-0.09147
2.9798,-1.67347,0.1,0.96816,-0.10159
3.05051,-1.67347,0.1,1.07667,-0.07759
3.12121,-1.67347,0.1,0.9838,-0.11522
3.19192,-1.67347,0.1,0.97278,-0.12603
3.26263,-1.67347,0.1,1.06238,-0.10405
3.33333,-1.67347,0.1,1.09038,-0.0996
3.40404,-1.67347,0.1,1.3218,-0.02999
3.47475,-1.67347,0.1,1.07014,-0.10843
3.54545,-1.67347,0.1,1.23223,-0.05607
3.61616,-1.67347,0.1,1.22804,-0.05321
3.68687,-1.67347,0.1,1.06657,-0.09701
3.75758,-1.67347,0.1,1.25413,-0.03016
3.82828,-1.67347,0.1,1.08806,-0.07122
3.89899,-1.67347,0.1,0.96358,-0.0975
3.9697,-1.67347,0.1,1.26314,0.00963
4.0404,-1.67347,0.1,1.05506,-0.03977
4.11111,-1.67347,0.1,1.25551,0.03883
4.18182,-1.67347,0.1,1.15353,0.02419
4.25253,-1.67347,0.1,1.3622,0.10641
4.32323,-1.67347,0.1,1.30533,0.10619
4.39394,-1.67347,0.1,1.16307,0.07934
4.46465,-1.67347,0.1,1.13477,0.08733
4.53535,-1.67347,0.1,1.07903,0.08629
4.60606,-1.67347,0.1,1.13894,0.12027
4.67677,-1.67347,0.1,1.14277,0.13592
4.74747,-1.67347,0.1,1.12387,0.1436
4.81818,-1.67347,0.1,1.15877,0.16685
4.88889,-1.67347,0.1,1.18429,0.18612
4.9596,-1.67347,0.1,1.15104,0.18604
5.0303,-1.67347,0.1,1.03812,0.16011
5.10101,-1.67347,0.1,0.96467,0.1454
5.17172,-1.67347,0.1,1.20353,0.22676
5.24242,-1.67347,0.1,1.00611,0.17154
5.31313,-1.67347,0.1,0.99671,0.17384
5.38384,-1.67347,0.1,0.99595,0.17797
5.45455,-1.67347,0.1,0.86479,0.14074
5.52525,-1.67347,0.1,0.97533,0.17784
5.59596,-1.67347,0.1,0.96326,0.1761
5.66667,-1.67347,0.1,1.05041,0.20449
5.73737,-1.67347,0.1,1.04599,0.20375
5.80808,-1.67347,0.1,0.97237,0.18085
5.87879,-1.67347,0.1,1.04482,0.20273
5.94949,-1.67347,0.1,0.98093,0.18161
6.0202,-1.67347,0.1,0.9385,0.16653
6.09091,-1.67347,0.1,0.94414,0.16581
6.16162,-1.67347,0.1,0.90258,0.14987
6.23232,-1.67347,0.1,0.87452,0.13751
6.30303,-1.67347,0.1,0.87649,0.13381
6.37374,-1.67347,0.1,0.79005,0.10204
6.44444,-1.67347,0.1,0.9077,0.13306
6.51515,-1.67347,0.1,0.78468,0.08857
6.58586,-1.67347,0.1,0.94133,0.13033
6.65657,-1.67347,0.1,0.83542,0.08983
6.72727,-1.67347,0.1,0.85477,0.08759
6.79798,-1.67347,0.1,0.88758,0.08888
6.86869,-1.67347,0.1,0.89434,0.08143
6.93939,-1.67347,0.1,0.68913,0.00756
7.0101,-1.67347,0.1,0.80574,0.03323
7.08081,-1.67347,0.1,0.89798,0.05082
7.15152,-1.67347,0.1,0.66134,-0.0342
7.22222,-1.67347,0.1,0.84446,0.01057
7.29293,-1.67347,0.1,0.60361,-0.07712
7.36364,-1.67347,0.1,0.71222,-0.05704
7.43434,-1.67347,0.1,0.80686,-0.04251
7.50505,-1.67347,0.1,0.65566,-0.10557
7.57576,-1.67347,0.1,0.71905,-0.10311
7.64646,-1.67347,0.1,0.68041,-0.13333
7.71717,-1.67347,0.1,0.96779,-0.06295
7.78788,-1.67347,0.1,0.84296,-0.12076
7.85859,-1.67347,0.1,0.88917,-0.12525
7.92929,-1.67347,0.1,0.82942,-0.16245
1.07071,-1.59184,0.1,1.11962,0.02517
1.14141,-1.59184,0.1,0.99897,-0.00201
1.21212,-1.59184,0.1,1.11,0.04228
1.28283,-1.59184,0.1,1.05902,0.03559
1.35354,-1.59184,0.1,1.19509,0.08613
1.42424,-1.59184,0.1,1.21058,0.09825
1.49495,-1.59184,0.1,1.22949,0.11031
1.56566,-1.59184,0.1,1.16365,0.09504
1.63636,-1.59184,0.1,1.02249,0.05503
1.70707,-1.59184,0.1,0.96526,0.03982
1.77778,-1.59184,0.1,1.12393,0.09022
1.84848,-1.59184,0.1,1.07679,0.07537
1.91919,-1.59184,0.1,0.87612,0.01135
1.9899,-1.59184,0.1,1.05787,0.06477
2.06061,-1.59184,0.1,1.09081,0.0705
2.13131,-1.59184,0.1,1.01557,0.04127
2.20202,-1.59184,0.1,0.98734,0.02533
2.27273,-1.59184,0.1,0.92629,-0.00203
2.34343,-1.59184,0.1,0.86507,-0.03058
2.41414,-1.59184,0.1,1.06456,0.02087
2.48485,-1.59184,0.1,0.964,-0.02187
2.55556,-1.59184,0.1,0.97148,-0.03176
2.62626,-1.59184,0.1,1.15047,0.01104
2.69697,-1.59184,0.1,1.06031,-0.03008
2.76768,-1.59184,0.1,1.03788,-0.0506
2.83838,-1.59184,0.1,1.02462,-0.06797
2.90909,-1.59184,0.1,1.15755,-0.03973
2.9798,-1.59184,0.1,1.18612,-0.04335
3.05051,-1.59184,0.1,1.12725,-0.07338
3.12121,-1.59184,0.1,1.1096,-0.08938
3.19192,-1.59184,0.1,0.88367,-0.16851
3.26263,-1.59184,0.1,1.09844,-0.10916
3.33333,-1.59184,0.1,1.09177,-0.11656
3.40404,-1.59184,0.1,1.12856,-0.10835
3.47475,-1.59184,0.1,1.22147,-0.08018
3.54545,-1.59184,0.1,0.9069,-0.17618
3.61616,-1.59184,0.1,1.11761,-0.10628
3.68687,-1.59184,0.1,1.20771,-0.07123
3.75758,-1.59184,0.1,1.15484,-0.07808
3.82828,-1.59184,0.1,1.08113,-0.08902
3.89899,-1.59184,0.1,1.2962,-0.00804
3.9697,-1.59184,0.1,1.25051,-0.00622
4.0404,-1.59184,0.1,1.14354,-0.02192
4.11111,-1.59184,0.1,1.26182,0.03358
4.18182,-1.59184,0.1,1.30767,0.06733
4.25253,-1.59184,0.1,1.23225,0.06381
4.32323,-1.59184,0.1,1.29941,0.10456
4.39394,-1.59184,0.1,1.22815,0.10201
4.46465,-1.59184,0.1,1.17751,0.10532
4.53535,-1.59184,0.1,1.09925,0.0989
4.60606,-1.59184,0.1,1.1847,0.14271
4.67677,-1.59184,0.1,1.19787,0.16276
4.74747,-1.59184,0.1,1.2463,0.19255
4.81818,-1.59184,0.1,1.14383,0.17416
4.88889,-1.59184,0.1,1.18145,0.19803
4.9596,-1.59184,0.1,1.0396,0.16486
5.0303,-1.59184,0.1,1.04176,0.17521
5.10101,-1.59184,0.1,1.08799,0.19807
5.17172,-1.59184,0.1,0.98907,0.17471
5.24242,-1.59184,0.1,1.1436,0.22906
5.31313,-1.59184,0.1,1.0978,0.22015
5.38384,-1.59184,0.1,1.06781,0.21524
5.45455,-1.59184,0.1,1.05995,0.21632
5.52525,-1.59184,0.1,1.19814,0.26196
5.59596,-1.59184,0.1,0.96175,0.19046
5.66667,-1.59184,0.1,0.79368,0.13943
5.73737,-1.59184,0.1,0.99728,0.20326
5.80808,-1.59184,0.1,0.96298,0.19249
5.87879,-1.59184,0.1,0.90945,0.17511
5.94949,-1.59184,0.1,0.85668,0.15735
6.0202,-1.59184,0.1,0.89409,0.16701
6.09091,-1.59184,0.1,0.93902,0.17842
6.16162,-1.59184,0.1,0.86696,0.15285
6.23232,-1.59184,0.1,1.11858,0.22732
6.30303,-1.59184,0.1,0.80541,0.12557
6.37374,-1.59184,0.1,0.81061,0.12213
6.44444,-1.59184,0.1,0.66671,0.07174
6.51515,-1.59184,0.1,0.8857,0.13345
6.58586,-1.59184,0.1,0.67298,0.06024
6.65657,-1.59184,0.1,0.79703,0.09104
6.72727,-1.59184,0.1,0.8124,0.08741
6.79798,-1.59184,0.1,0.76548,0.06372
6.86869,-1.59184,0.1,0.97792,0.12006
6.93939,-1.59184,0.1,0.90375,0.0868
7.0101,-1.59184,0.1,0.92608,0.08296
7.08081,-1.59184,0.1,0.72187,0.00817
7.15152,-1.59184,0.1,0.89685,0.05051
7.22222,-1.59184,0.1,0.83539,0.01819
7.29293,-1.59184,0.1,0.85671,0.01064
7.36364,-1.59184,0.1,0.87833,0.00154
7.43434,-1.59184,0.1,0.70465,-0.06993
7.50505,-1.59184,0.1,0.75092,-0.07454
7.57576,-1.59184,0.1,0.87151,-0.0573
7.64646,-1.59184,0.1,0.56243,-0.17443
7.71717,-1.59184,0.1,0.94596,-0.07671
7.78788,-1.59184,0.1,0.87023,-0.12174
7.85859,-1.59184,0.1,0.82806,-0.15561
7.92929,-1.59184,0.1,0.86466,-0.16435
1.07071,-1.5102,0.1,1.06934,0.01467
1.14141,-1.5102,0.1,1.12228,0.04274
1.21212,-1.5102,0.1,1.24352,0.09152
1.28283,-1.5102,0.1,1.25129,0.10419
1.35354,-1.5102,0.1,1.36614,0.14941
1.42424,-1.5102,0.1,1.10594,0.07686
1.49495,-1.5102,0.1,1.04154,0.06403
1.56566,-1.5102,0.1,1.0423,0.07019
1.63636,-1.5102,0.1,0.9847,0.05664
1.70707,-1.5102,0.1,1.05678,0.08202
1.77778,-1.5102,0.1,1.08596,0.09247
1.84848,-1.5102,0.1,1.03666,0.07692
1.91919,-1.5102,0.1,1.12696,0.10312
1.9899,-1.5102,0.1,0.99683,0.05917
2.06061,-1.5102,0.1,0.97695,0.04789
2.13131,-1.5102,0.1,0.9473,0.03199
2.20202,-1.5102,0.1,0.84535,-0.00786
2.27273,-1.5102,0.1,0.84507,-0.01756
2.34343,-1.5102,0.1,0.87533,-0.01907
2.41414,-1.5102,0.1,1.09513,0.03709
2.48485,-1.5102,0.1,1.05723,0.01213
2.55556,-1.5102,0.1,1.10069,0.01155
2.62626,-1.5102,0.1,0.85968,-0.07821
2.69697,-1.5102,0.1,0.80657,-0.10997
2.76768,-1.5102,0.1,0.93021,-0.08714
2.83838,-1.5102,0.1,1.01324,-0.07692
2.90909,-1.5102,0.1,1.05212,-0.08015
2.9798,-1.5102,0.1,1.113,-0.07594
3.05051,-1.5102,0.1,1.05754,-0.10695
3.12121,-1.5102,0.1,1.20342,-0.07392
3.19192,-1.5102,0.1,1.043,-0.13467
3.26263,-1.5102,0.1,0.9981,-0.15753
3.33333,-1.5102,0.1,0.94709,-0.18002
3.40404,-1.5102,0.1,1.03682,-0.15625
3.47475,-1.5102,0.1,1.15719,-0.12016
3.54545,-1.5102,0.1,1.07423,-0.1444
3.61616,-1.5102,0.1,1.25634,-0.08323
3.68687,-1.5102,0.1,1.31627,-0.05699
3.75758,-1.5102,0.1,0.99231,-0.14709
3.82828,-1.5102,0.1,1.29699,-0.03902
3.89899,-1.5102,0.1,1.03,-0.10598
3.9697,-1.5102,0.1,1.27683,-0.01105
4.0404,-1.5102,0.1,1.35762,0.03411
4.11111,-1.5102,0.1,1.25729,0.0244
4.18182,-1.5102,0.1,1.13754,0.00945
4.25253,-1.5102,0.1,1.19804,0.05102
4.32323,-1.5102,0.1,1.22272,0.08132
4.39394,-1.5102,0.1,1.22288,0.10343
4.46465,-1.5102,0.1,1.21206,0.12153
4.53535,-1.5102,0.1,1.2094,0.14096
4.60606,-1.5102,0.1,1.22615,0.16522
4.67677,-1.5102,0.1,1.08484,0.13886
4.74747,-1.5102,0.1,1.15725,0.17743
4.81818,-1.5102,0.1,1.3004,0.23644
4.88889,-1.5102,0.1,1.11404,0.19151
4.9596,-1.5102,0.1,1.09314,0.19657
5.0303,-1.5102,0.1,1.21431,0.24437
5.10101,-1.5102,0.1,0.87199,0.14678
5.17172,-1.5102,0.1,1.19276,0.25405
5.24242,-1.5102,0.1,1.01477,0.20514
5.31313,-1.5102,0.1,1.0715,0.22813
