x,y,t,u,v
8,-0.12245,0.1,0.82139,-0.43207
1,-0.04082,0.1,-0.15475,-0.03737
8,-0.04082,0.1,0.82761,-0.43838
1,0.04082,0.1,-0.18551,-0.01745
8,0.04082,0.1,0.83542,-0.44323
1,0.12245,0.1,-0.18725,0.00547
8,0.12245,0.1,0.84485,-0.44642
1,0.20408,0.1,-0.16164,0.02613
8,0.20408,0.1,0.8557,-0.44779
1,0.28571,0.1,-0.11297,0.03963
8,0.28571,0.1,0.86788,-0.4472
1,0.36735,0.1,-0.046,0.04273
8,0.36735,0.1,0.88114,-0.44461
1,0.44898,0.1,0.03975,0.03575
8,0.44898,0.1,0.89525,-0.43991
1,0.53061,0.1,0.15713,0.02443
8,0.53061,0.1,0.90994,-0.43311
1,0.61224,0.1,0.32749,0.01836
8,0.61224,0.1,0.92488,-0.42424
1,0.69388,0.1,0.55365,0.02436
8,0.69388,0.1,0.93977,-0.41339
1,0.77551,0.1,0.79894,0.04101
8,0.77551,0.1,0.95428,-0.4007
1,0.85714,0.1,1.00699,0.06059
8,0.85714,0.1,0.96818,-0.38635
1,0.93878,0.1,1.1424,0.07546
8,0.93878,0.1,0.98122,-0.37061
1,1.02041,0.1,1.20876,0.08262
8,1.02041,0.1,0.99317,-0.35375
1,1.10204,0.1,1.23115,0.08351
8,1.10204,0.1,1.0039,-0.33603
1,1.18367,0.1,1.23342,0.08106
8,1.18367,0.1,1.01335,-0.31777
1,1.26531,0.1,1.22828,0.07723
8,1.26531,0.1,1.02146,-0.29926
1,1.34694,0.1,1.22087,0.07304
8,1.34694,0.1,1.02834,-0.28081
1,1.42857,0.1,1.21282,0.06882
8,1.42857,0.1,1.034,-0.26259
1,1.5102,0.1,1.20458,0.06473
8,1.5102,0.1,1.03849,-0.24483
1,1.59184,0.1,1.19637,0.0608
8,1.59184,0.1,1.04198,-0.22767
1,1.67347,0.1,1.18828,0.05707
8,1.67347,0.1,1.0446,-0.21126
1,1.7551,0.1,1.18038,0.05355
8,1.7551,0.1,1.04641,-0.19567
1,1.83673,0.1,1.17273,0.05026
8,1.83673,0.1,1.04761,-0.18099
1,1.91837,0.1,1.16537,0.04719
8,1.91837,0.1,1.04826,-0.16716
1,2,0.1,1.1583,0.04434
1.07071,2,0.1,1.16057,0.03829
1.14141,2,0.1,1.16257,0.03208
1.21212,2,0.1,1.16431,0.0257
1.28283,2,0.1,1.16582,0.01914
1.35354,2,0.1,1.16703,0.0124
1.42424,2,0.1,1.16785,0.00551
1.49495,2,0.1,1.16835,-0.00155
1.56566,2,0.1,1.16849,-0.00879
1.63636,2,0.1,1.16821,-0.01617
1.70707,2,0.1,1.16748,-0.02365
1.77778,2,0.1,1.16626,-0.03125
1.84848,2,0.1,1.16455,-0.03891
1.91919,2,0.1,1.1623,-0.04656
1.9899,2,0.1,1.15947,-0.0542
2.06061,2,0.1,1.15608,-0.06181
2.13131,2,0.1,1.15216,-0.06921
2.20202,2,0.1,1.14761,-0.07635
2.27273,2,0.1,1.14251,-0.08327
2.34343,2,0.1,1.1368,-0.08998
2.41414,2,0.1,1.13053,-0.09622
2.48485,2,0.1,1.12385,-0.10212
2.55556,2,0.1,1.11662,-0.10751
2.62626,2,0.1,1.10902,-0.11237
2.69697,2,0.1,1.10096,-0.11666
2.76768,2,0.1,1.09263,-0.12039
2.83838,2,0.1,1.08394,-0.12348
2.90909,2,0.1,1.07506,-0.12587
2.9798,2,0.1,1.06596,-0.12766
3.05051,2,0.1,1.05678,-0.12877
3.12121,2,0.1,1.04749,-0.12919
3.19192,2,0.1,1.03818,-0.12894
3.26263,2,0.1,1.02891,-0.12799
3.33333,2,0.1,1.01972,-0.12639
3.40404,2,0.1,1.01064,-0.1241
3.47475,2,0.1,1.00173,-0.12116
3.54545,2,0.1,0.99305,-0.11761
3.61616,2,0.1,0.98462,-0.11342
3.68687,2,0.1,0.97646,-0.10862
3.75758,2,0.1,0.96865,-0.10323
3.82828,2,0.1,0.9612,-0.09726
3.89899,2,0.1,0.95414,-0.09075
3.9697,2,0.1,0.94754,-0.08369
4.0404,2,0.1,0.94139,-0.07612
4.11111,2,0.1,0.93577,-0.06805
4.18182,2,0.1,0.9307,-0.05951
4.25253,2,0.1,0.92623,-0.05053
4.32323,2,0.1,0.92239,-0.04114
4.39394,2,0.1,0.91921,-0.03135
4.46465,2,0.1,0.91674,-0.02122
4.53535,2,0.1,0.91502,-0.01075
4.60606,2,0.1,0.9141,-0.00002
4.67677,2,0.1,0.91402,0.01095
4.74747,2,0.1,0.91483,0.02204
4.81818,2,0.1,0.91657,0.03328
4.88889,2,0.1,0.91925,0.04455
4.9596,2,0.1,0.92292,0.05577
5.0303,2,0.1,0.92754,0.06686
5.10101,2,0.1,0.93315,0.07767
5.17172,2,0.1,0.93971,0.08815
5.24242,2,0.1,0.94726,0.09815
5.31313,2,0.1,0.95583,0.1076
5.38384,2,0.1,0.96521,0.1163
5.45455,2,0.1,0.97554,0.12421
5.52525,2,0.1,0.98659,0.13122
5.59596,2,0.1,0.99835,0.1371
5.66667,2,0.1,1.01073,0.1417
5.73737,2,0.1,1.02375,0.14497
5.80808,2,0.1,1.03733,0.14679
5.87879,2,0.1,1.05134,0.14706
5.94949,2,0.1,1.06583,0.14567
6.0202,2,0.1,1.08107,0.14256
6.09091,2,0.1,1.09643,0.1375
6.16162,2,0.1,1.11172,0.13053
6.23232,2,0.1,1.12687,0.12156
6.30303,2,0.1,1.14138,0.11064
6.37374,2,0.1,1.15523,0.09777
6.44444,2,0.1,1.16787,0.08315
6.51515,2,0.1,1.17878,0.06714
6.58586,2,0.1,1.18797,0.04983
6.65657,2,0.1,1.19503,0.03176
6.72727,2,0.1,1.19968,0.01333
6.79798,2,0.1,1.20202,-0.00522
6.86869,2,0.1,1.20191,-0.02336
6.93939,2,0.1,1.19953,-0.04078
7.0101,2,0.1,1.19501,-0.05725
7.08081,2,0.1,1.1887,-0.07235
7.15152,2,0.1,1.18097,-0.08612
7.22222,2,0.1,1.17197,-0.09848
7.29293,2,0.1,1.16194,-0.1095
7.36364,2,0.1,1.15124,-0.11912
7.43434,2,0.1,1.1401,-0.12741
7.50505,2,0.1,1.1286,-0.13439
7.57576,2,0.1,1.1169,-0.1401
7.64646,2,0.1,1.10514,-0.14471
7.71717,2,0.1,1.09347,-0.14839
7.78788,2,0.1,1.08193,-0.15107
7.85859,2,0.1,1.07052,-0.15291
7.92929,2,0.1,1.0594,-0.15393
8,2,0.1,1.04848,-0.15425
1,-2,0.2,1.11957,0.00328
1.07071,-2,0.2,1.11624,0.00854
1.14141,-2,0.2,1.11244,0.01338
1.21212,-2,0.2,1.10822,0.01777
1.28283,-2,0.2,1.1036,0.02163
1.35354,-2,0.2,1.09865,0.02496
1.42424,-2,0.2,1.09343,0.02768
1.49495,-2,0.2,1.08804,0.02978
1.56566,-2,0.2,1.08253,0.03123
1.63636,-2,0.2,1.0769,0.03197
1.70707,-2,0.2,1.07128,0.03207
1.77778,-2,0.2,1.06583,0.03158
1.84848,-2,0.2,1.06051,0.03034
1.91919,-2,0.2,1.05542,0.02833
1.9899,-2,0.2,1.05066,0.02574
2.06061,-2,0.2,1.04631,0.0226
2.13131,-2,0.2,1.04252,0.01898
2.20202,-2,0.2,1.03926,0.01481
2.27273,-2,0.2,1.03657,0.01019
2.34343,-2,0.2,1.0346,0.00518
2.41414,-2,0.2,1.03332,-0.00012
2.48485,-2,0.2,1.0328,-0.00559
2.55556,-2,0.2,1.03305,-0.0112
2.62626,-2,0.2,1.03418,-0.01679
2.69697,-2,0.2,1.03612,-0.02235
2.76768,-2,0.2,1.03891,-0.02771
2.83838,-2,0.2,1.04258,-0.03271
2.90909,-2,0.2,1.047,-0.03737
2.9798,-2,0.2,1.05217,-0.04147
3.05051,-2,0.2,1.0581,-0.04491
3.12121,-2,0.2,1.06463,-0.04769
3.19192,-2,0.2,1.07173,-0.04958
3.26263,-2,0.2,1.07927,-0.05059
3.33333,-2,0.2,1.08713,-0.0506
3.40404,-2,0.2,1.09518,-0.04956
3.47475,-2,0.2,1.10331,-0.04741
3.54545,-2,0.2,1.11136,-0.04418
3.61616,-2,0.2,1.11915,-0.03985
3.68687,-2,0.2,1.12653,-0.03447
3.75758,-2,0.2,1.13336,-0.02806
3.82828,-2,0.2,1.13951,-0.02073
3.89899,-2,0.2,1.14488,-0.01253
3.9697,-2,0.2,1.14925,-0.00369
4.0404,-2,0.2,1.15268,0.00577
4.11111,-2,0.2,1.15506,0.01571
4.18182,-2,0.2,1.15631,0.02593
4.25253,-2,0.2,1.15646,0.03628
4.32323,-2,0.2,1.15548,0.0466
4.39394,-2,0.2,1.15343,0.05682
4.46465,-2,0.2,1.15034,0.06677
4.53535,-2,0.2,1.14629,0.07633
4.60606,-2,0.2,1.14136,0.08544
4.67677,-2,0.2,1.13561,0.094
4.74747,-2,0.2,1.12917,0.10192
4.81818,-2,0.2,1.12205,0.10922
4.88889,-2,0.2,1.1144,0.11579
4.9596,-2,0.2,1.1063,0.12166
5.0303,-2,0.2,1.09786,0.12679
5.10101,-2,0.2,1.08911,0.1312
5.17172,-2,0.2,1.08014,0.13488
5.24242,-2,0.2,1.071,0.13787
5.31313,-2,0.2,1.06176,0.14015
5.38384,-2,0.2,1.05247,0.14177
5.45455,-2,0.2,1.04315,0.14274
5.52525,-2,0.2,1.03388,0.14309
5.59596,-2,0.2,1.02466,0.14282
5.66667,-2,0.2,1.01551,0.14199
5.73737,-2,0.2,1.00653,0.14059
5.80808,-2,0.2,0.99762,0.1387
5.87879,-2,0.2,0.98886,0.1362
5.94949,-2,0.2,0.98033,0.13322
6.0202,-2,0.2,0.97198,0.12979
6.09091,-2,0.2,0.96379,0.12584
6.16162,-2,0.2,0.95582,0.12141
6.23232,-2,0.2,0.9481,0.11652
6.30303,-2,0.2,0.94063,0.11117
6.37374,-2,0.2,0.93343,0.10535
6.44444,-2,0.2,0.92652,0.09909
6.51515,-2,0.2,0.9199,0.09237
6.58586,-2,0.2,0.91362,0.0852
6.65657,-2,0.2,0.9077,0.07759
6.72727,-2,0.2,0.90214,0.06953
6.79798,-2,0.2,0.897,0.06104
6.86869,-2,0.2,0.89233,0.05212
6.93939,-2,0.2,0.88814,0.04278
7.0101,-2,0.2,0.88447,0.03306
7.08081,-2,0.2,0.88127,0.02302
7.15152,-2,0.2,0.87861,0.01267
7.22222,-2,0.2,0.87661,0.00194
7.29293,-2,0.2,0.87498,-0.0088
7.36364,-2,0.2,0.87397,-0.01974
7.43434,-2,0.2,0.87356,-0.03075
7.50505,-2,0.2,0.87367,-0.04181
7.57576,-2,0.2,0.8742,-0.05266
7.64646,-2,0.2,0.87527,-0.06332
7.71717,-2,0.2,0.8769,-0.0739
7.78788,-2,0.2,0.87927,-0.08428
7.85859,-2,0.2,0.88249,-0.09452
7.92929,-2,0.2,0.88663,-0.10458
8,-2,0.2,0.89181,-0.11441
1,-1.91837,0.2,1.12622,0.00709
8,-1.91837,0.2,0.87712,-0.12151
1,-1.83673,0.2,1.13363,0.01142
8,-1.83673,0.2,0.86473,-0.13017
1,-1.7551,0.2,1.14189,0.01633
8,-1.7551,0.2,0.85519,-0.14072
1,-1.67347,0.2,1.15112,0.02177
8,-1.67347,0.2,0.84844,-0.15318
1,-1.59184,0.2,1.16153,0.02799
8,-1.59184,0.2,0.84391,-0.16734
1,-1.5102,0.2,1.17322,0.03497
8,-1.5102,0.2,0.84081,-0.18276
1,-1.42857,0.2,1.18631,0.04267
8,-1.42857,0.2,0.83812,-0.19895
1,-1.34694,0.2,1.20109,0.05123
8,-1.34694,0.2,0.83522,-0.21541
1,-1.26531,0.2,1.21776,0.06057
8,-1.26531,0.2,0.83167,-0.23166
1,-1.18367,0.2,1.23626,0.0707
8,-1.18367,0.2,0.82772,-0.24796
1,-1.10204,0.2,1.25595,0.08166
8,-1.10204,0.2,0.82358,-0.26422
1,-1.02041,0.2,1.27311,0.09345
8,-1.02041,0.2,0.81928,-0.28034
1,-0.93878,0.2,1.27707,0.10575
8,-0.93878,0.2,0.81494,-0.29598
1,-0.85714,0.2,1.24492,0.1168
8,-0.85714,0.2,0.81079,-0.31152
1,-0.77551,0.2,1.14767,0.12157
8,-0.77551,0.2,0.80692,-0.32669
1,-0.69388,0.2,0.97463,0.11229
8,-0.69388,0.2,0.80364,-0.34151
1,-0.61224,0.2,0.75625,0.08439
8,-0.61224,0.2,0.8011,-0.35589
1,-0.53061,0.2,0.54454,0.04266
8,-0.53061,0.2,0.79952,-0.36978
1,-0.44898,0.2,0.36829,-0.00161
8,-0.44898,0.2,0.79908,-0.38309
1,-0.36735,0.2,0.22482,-0.03893
8,-0.36735,0.2,0.79996,-0.39573
1,-0.28571,0.2,0.10351,-0.0649
8,-0.28571,0.2,0.80234,-0.40758
1,-0.20408,0.2,-0.00033,-0.07814
8,-0.20408,0.2,0.80637,-0.41844
1,-0.12245,0.2,-0.08499,-0.07874
8,-0.12245,0.2,0.81213,-0.42817
1,-0.04082,0.2,-0.14662,-0.06811
8,-0.04082,0.2,0.81966,-0.43658
1,0.04082,0.2,-0.18159,-0.04915
8,0.04082,0.2,0.82897,-0.44352
1,0.12245,0.2,-0.18817,-0.02621
8,0.12245,0.2,0.84013,-0.44886
1,0.20408,0.2,-0.16734,-0.00454
8,0.20408,0.2,0.8529,-0.45225
1,0.28571,0.2,-0.12271,0.0108
8,0.28571,0.2,0.86719,-0.45363
1,0.36735,0.2,-0.05839,0.01642
8,0.36735,0.2,0.88271,-0.4528
1,0.44898,0.2,0.02693,0.01264
8,0.44898,0.2,0.89921,-0.44965
1,0.53061,0.2,0.14638,0.00524
8,0.53061,0.2,0.91633,-0.44413
1,0.61224,0.2,0.31975,0.00344
8,0.61224,0.2,0.9337,-0.43623
1,0.69388,0.2,0.54724,0.01334
8,0.69388,0.2,0.95095,-0.42602
1,0.77551,0.2,0.79162,0.03314
8,0.77551,0.2,0.96768,-0.41362
1,0.85714,0.2,0.99822,0.05525
8,0.85714,0.2,0.98358,-0.39922
1,0.93878,0.2,1.13313,0.07216
8,0.93878,0.2,0.99835,-0.38309
1,1.02041,0.2,1.19997,0.08093
8,1.02041,0.2,1.01171,-0.36552
1,1.10204,0.2,1.22323,0.08304
8,1.10204,0.2,1.02353,-0.34688
1,1.18367,0.2,1.2264,0.08149
8,1.18367,0.2,1.03368,-0.32755
1,1.26531,0.2,1.22204,0.07832
8,1.26531,0.2,1.04213,-0.30783
1,1.34694,0.2,1.21534,0.07461
8,1.34694,0.2,1.04904,-0.28809
1,1.42857,0.2,1.20793,0.07073
8,1.42857,0.2,1.05446,-0.26861
1,1.5102,0.2,1.20028,0.06688
8,1.5102,0.2,1.05844,-0.24965
1,1.59184,0.2,1.1926,0.0631
8,1.59184,0.2,1.06123,-0.23137
1,1.67347,0.2,1.18499,0.05947
8,1.67347,0.2,1.06302,-0.21395
1,1.7551,0.2,1.17753,0.056
8,1.7551,0.2,1.0639,-0.19749
1,1.83673,0.2,1.17026,0.05271
8,1.83673,0.2,1.06412,-0.18207
1,1.91837,0.2,1.16325,0.04961
8,1.91837,0.2,1.06375,-0.16762
1,2,0.2,1.15649,0.04671
1.07071,2,0.2,1.15882,0.04092
1.14141,2,0.2,1.16092,0.03498
1.21212,2,0.2,1.16278,0.02887
1.28283,2,0.2,1.16445,0.02259
1.35354,2,0.2,1.16585,0.01613
1.42424,2,0.2,1.16692,0.0095
1.49495,2,0.2,1.1677,0.0027
1.56566,2,0.2,1.16815,-0.00431
1.63636,2,0.2,1.16822,-0.01146
1.70707,2,0.2,1.16788,-0.01876
1.77778,2,0.2,1.16709,-0.02621
1.84848,2,0.2,1.16584,-0.03375
1.91919,2,0.2,1.16406,-0.04135
1.9899,2,0.2,1.16174,-0.04898
2.06061,2,0.2,1.15887,-0.05662
2.13131,2,0.2,1.15548,-0.06411
2.20202,2,0.2,1.15145,-0.0714
2.27273,2,0.2,1.14685,-0.07853
2.34343,2,0.2,1.14164,-0.0855
2.41414,2,0.2,1.13586,-0.09206
2.48485,2,0.2,1.12963,-0.09832
2.55556,2,0.2,1.12284,-0.10413
2.62626,2,0.2,1.11563,-0.10944
2.69697,2,0.2,1.10792,-0.11423
2.76768,2,0.2,1.09989,-0.11848
2.83838,2,0.2,1.09147,-0.12213
2.90909,2,0.2,1.0828,-0.1251
2.9798,2,0.2,1.07387,-0.1275
3.05051,2,0.2,1.06481,-0.12922
3.12121,2,0.2,1.05559,-0.13027
3.19192,2,0.2,1.04631,-0.13066
3.26263,2,0.2,1.03702,-0.13036
3.33333,2,0.2,1.02775,-0.12939
3.40404,2,0.2,1.01856,-0.12775
3.47475,2,0.2,1.00948,-0.12545
3.54545,2,0.2,1.00059,-0.12253
3.61616,2,0.2,0.99192,-0.11896
3.68687,2,0.2,0.98346,-0.11477
3.75758,2,0.2,0.97532,-0.10999
3.82828,2,0.2,0.96749,-0.10462
3.89899,2,0.2,0.96001,-0.09869
3.9697,2,0.2,0.95294,-0.0922
4.0404,2,0.2,0.94627,-0.08519
4.11111,2,0.2,0.94008,-0.07764
4.18182,2,0.2,0.9344,-0.06961
4.25253,2,0.2,0.92926,-0.06111
4.32323,2,0.2,0.9247,-0.05219
4.39394,2,0.2,0.92075,-0.04282
4.46465,2,0.2,0.91746,-0.03306
4.53535,2,0.2,0.91485,-0.02293
4.60606,2,0.2,0.91299,-0.01248
4.67677,2,0.2,0.91191,-0.00174
4.74747,2,0.2,0.91166,0.0092
4.81818,2,0.2,0.9123,0.02035
4.88889,2,0.2,0.91383,0.03161
4.9596,2,0.2,0.91631,0.04293
5.0303,2,0.2,0.91972,0.05424
5.10101,2,0.2,0.92412,0.06542
5.17172,2,0.2,0.92946,0.07638
5.24242,2,0.2,0.93576,0.08699
5.31313,2,0.2,0.94308,0.09718
5.38384,2,0.2,0.95126,0.10677
5.45455,2,0.2,0.96042,0.11575
5.52525,2,0.2,0.97037,0.124
5.59596,2,0.2,0.98107,0.13129
5.66667,2,0.2,0.99241,0.13747
5.73737,2,0.2,1.00441,0.14246
5.80808,2,0.2,1.01701,0.14614
5.87879,2,0.2,1.03013,0.14845
5.94949,2,0.2,1.04385,0.14927
6.0202,2,0.2,1.05847,0.14856
6.09091,2,0.2,1.07347,0.14604
6.16162,2,0.2,1.0887,0.14171
6.23232,2,0.2,1.10423,0.1354
6.30303,2,0.2,1.11951,0.12713
6.37374,2,0.2,1.13466,0.1168
6.44444,2,0.2,1.14913,0.10447
6.51515,2,0.2,1.16235,0.09039
6.58586,2,0.2,1.17437,0.07456
6.65657,2,0.2,1.18462,0.05743
6.72727,2,0.2,1.19268,0.0394
6.79798,2,0.2,1.19859,0.02063
6.86869,2,0.2,1.202,0.00174
6.93939,2,0.2,1.20296,-0.0169
7.0101,2,0.2,1.20147,-0.03502
7.08081,2,0.2,1.19775,-0.05202
7.15152,2,0.2,1.19208,-0.06774
7.22222,2,0.2,1.18471,-0.08212
7.29293,2,0.2,1.17592,-0.09515
7.36364,2,0.2,1.16611,-0.10671
7.43434,2,0.2,1.15556,-0.11687
7.50505,2,0.2,1.14442,-0.12563
7.57576,2,0.2,1.13287,-0.133
7.64646,2,0.2,1.12107,-0.1391
7.71717,2,0.2,1.10924,-0.14409
7.78788,2,0.2,1.09744,-0.14798
7.85859,2,0.2,1.08571,-0.15093
7.92929,2,0.2,1.07425,-0.15297
8,2,0.2,1.06295,-0.15422
1,-2,0.3,1.12177,0.00517
1.07071,-2,0.3,1.11844,0.01069
1.14141,-2,0.3,1.11463,0.01581
1.21212,-2,0.3,1.11037,0.02049
1.28283,-2,0.3,1.10567,0.02466
1.35354,-2,0.3,1.10061,0.0283
1.42424,-2,0.3,1.09525,0.03135
1.49495,-2,0.3,1.08968,0.03378
1.56566,-2,0.3,1.08394,0.03557
1.63636,-2,0.3,1.07804,0.03663
1.70707,-2,0.3,1.07211,0.03705
1.77778,-2,0.3,1.0663,0.03686
1.84848,-2,0.3,1.06058,0.0359
1.91919,-2,0.3,1.05502,0.03415
1.9899,-2,0.3,1.04975,0.03178
2.06061,-2,0.3,1.04485,0.02882
2.13131,-2,0.3,1.04047,0.02534
2.20202,-2,0.3,1.03658,0.02125
2.27273,-2,0.3,1.03323,0.01665
2.34343,-2,0.3,1.03055,0.0116
2.41414,-2,0.3,1.02855,0.00617
2.48485,-2,0.3,1.02729,0.00051
2.55556,-2,0.3,1.02679,-0.00538
2.62626,-2,0.3,1.02716,-0.01134
2.69697,-2,0.3,1.02835,-0.01736
2.76768,-2,0.3,1.03041,-0.02329
2.83838,-2,0.3,1.0334,-0.02897
2.90909,-2,0.3,1.03717,-0.03439
2.9798,-2,0.3,1.04177,-0.03937
3.05051,-2,0.3,1.0472,-0.04378
3.12121,-2,0.3,1.05333,-0.04762
3.19192,-2,0.3,1.06013,-0.05066
3.26263,-2,0.3,1.06752,-0.05287
3.33333,-2,0.3,1.07537,-0.05414
3.40404,-2,0.3,1.08355,-0.0544
3.47475,-2,0.3,1.09199,-0.05354
3.54545,-2,0.3,1.1005,-0.0516
3.61616,-2,0.3,1.10893,-0.04852
3.68687,-2,0.3,1.11714,-0.04431
3.75758,-2,0.3,1.12493,-0.03897
3.82828,-2,0.3,1.13219,-0.03259
3.89899,-2,0.3,1.13879,-0.0252
3.9697,-2,0.3,1.14447,-0.01701
